cluster_id cluster_description snomed_code snomed_code_description pcd_refset_id service_and_ruleset med_code_id observations original_read_code cleansed_read_code term snomed_ct_description_id release emis_code_category_id include comments category
HYP_COD "Hypertension diagnosis codes" 46481004 "Low-renin essential hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3250801000006112 10 ^ESCTLO325080 NA "Low-renin essential hypertension" 77481016 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 78975002 "Malignant essential hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3784371000006115 9 ^ESCTAC378437 NA "Accelerated essential hypertension" 503982017 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 845891000000103 "Hypertension resistant to drug therapy (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 8286321000006117 9 ^ESCTRE828632 NA "Resistant hypertension" 2194001000000116 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 86041002 "Pre-existing hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 39871000006113 9 L1222 L122200 "Oth pre-exist hypert in preg/childb/puerp -del with p/n comp" 142647015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 59621000 "Essential hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3468491000006113 8 ^ESCTID346849 NA "Idiopathic hypertension" 99044013 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 78808002 "Essential hypertension complicating AND/OR reason for care during pregnancy (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3781691000006113 8 ^ESCTES378169 NA "Essential hypertension complicating AND/OR reason for care during pregnancy" 130761010 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 86041002 "Pre-existing hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 19411000006110 7 L1224 L122400 "Other pre-exist hypertension in preg/childb/puerp + p/n comp" 142647015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 199006004 "Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 213091000006115 6 L1280 L128000 "Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium" 305827019 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 37618003 "Chronic hypertension complicating AND/OR reason for care during pregnancy (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3105841000006112 6 ^ESCTCH310584 NA "Chronic hypertension complicating AND/OR reason for care during pregnancy" 62742010 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 84094009 "Rebound hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3868031000006113 6 ^ESCTRE386803 NA "Rebound hypertension" 139441012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198952001 "Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 176931000006115 6 L1212 L121200 "Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication" 305760013 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117471000006110 6 ^ESCTHB311747 NA "HBP - High blood pressure" 490280012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 65402008 "Pre-existing hypertension complicating AND/OR reason for care during pregnancy (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3563421000006111 6 ^ESCTPR356342 NA "Pre-existing hypertension complicating AND/OR reason for care during pregnancy" 108666011 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198954000 "Renal hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 176921000006118 5 L1214 L121400 "Renal hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication" 305762017 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 39018007 "Renal arterial hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3128041000006117 5 ^ESCTRE312804 NA "Renal arterial hypertension" 65454019 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 65518004 "Labile diastolic hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3565371000006115 4 ^ESCTLA356537 NA "Labile diastolic hypertension" 108859012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 123799005 "Renovascular hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 4356081000006115 3 ^ESCTHY435608 NA "Hypertension due to renovascular disease" 1220673019 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 367821000119106 "Hypertension due to compression of renal parenchyma (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 8118911000006113 3 ^ESCTPA811891 NA "Page kidney" 3011855013 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 74451002 "Secondary diastolic hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3710191000006113 3 ^ESCTSE371019 NA "Secondary diastolic hypertension" 123652011 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 140121000119100 "Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 8044061000006119 2 ^ESCTHY804406 NA "Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus" 3013055019 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 35303009 "Benign essential hypertension complicating AND/OR reason for care during puerperium (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3068941000006115 2 ^ESCTBE306894 NA "Benign essential hypertension complicating AND/OR reason for care during puerperium" 58911017 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 63287004 "Benign essential hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3529151000006119 2 ^ESCTBE352915 NA "Benign essential hypertension in obstetric context" 105199011 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 704667004 "Hypertension concurrent and due to end stage renal disease on dialysis (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 7593681000006118 2 ^ESCTHY759368 NA "Hypertension concurrent and due to end stage renal disease on dialysis" 3013929017 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 8218002 "Chronic hypertension complicating AND/OR reason for care during childbirth (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 2631141000006115 2 ^ESCTCH263114 NA "Chronic hypertension complicating AND/OR reason for care during childbirth" 14565016 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 762463000 "Diastolic hypertension co-occurrent with systolic hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3636696014 2 ^ESCT1169189 NA "Diastolic hypertension co-occurrent with systolic hypertension" 3636696014 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 194791005 "Hypertension caused by drug (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 4775861000006110 1 ^ESCTHY477586 NA "Hypertension caused by drug" 3290640017 NA 5 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 59621000 "Essential hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3468501000006117 1 ^ESCTSY346850 NA "Systemic primary arterial hypertension" 99046010 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 1208845005 "Secondary hypertension due to congenital heart disorder (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 14752111000006113 1 ^ESCT1475211 NA "Secondary hypertension due to congenital heart disorder" 5013185012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 140101000119109 "Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 8044011000006117 1 ^ESCTHY804401 NA "Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus" 3013074010 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 140111000119107 "Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 8044041000006118 1 ^ESCTHY804404 NA "Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus" 3014010018 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 18416000 "Essential hypertension complicating AND/OR reason for care during childbirth (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 2792621000006113 1 ^ESCTES279262 NA "Essential hypertension complicating AND/OR reason for care during childbirth" 31074018 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 19769006 "High-renin essential hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 2813981000006110 1 ^ESCTHI281398 NA "High-renin essential hypertension" 33294011 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 199007008 "Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 213101000006114 1 L1281 L128100 "Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium" 305828012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117421000006114 1 ^ESCTHY311742 NA "Hypertensive vascular disease" 64173015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117491000006111 1 ^ESCTHI311749 NA "High blood pressure disorder" 490282016 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 59720008 "Sustained diastolic hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3470001000006117 1 ^ESCTSU347000 NA "Sustained diastolic hypertension" 99206014 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 67359005 "Pre-eclampsia added to pre-existing hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3595901000006111 1 ^ESCTSU359590 NA "Superimposed pre-eclampsia" 1232925012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 71874008 "Benign essential hypertension complicating AND/OR reason for care during childbirth (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3669111000006119 1 ^ESCTBE366911 NA "Benign essential hypertension complicating AND/OR reason for care during childbirth" 119423013 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 762463000 "Diastolic hypertension co-occurrent with systolic hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3636694012 1 ^ESCT1169188 NA "Combined diastolic and systolic hypertension" 3636694012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 89242004 "Malignant secondary hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3950631000006119 1 ^ESCTAC395063 NA "Accelerated secondary hypertension" 508416019 NA 32 NA NA Hypertension
